taranaki_2022_0.1m-rgb,01GSXVSJ8288W2ZVM9GZGS4TRH
taranaki_manawatu-whanganui_sn8463_1985_0.375m-2193,01H51SJ3NG2ANCKSK57QVPDWTP
taranaki_sn25016_2000_0.75m-2193,01H512G31NWHXE078BY3TJK8B5
taranaki_sn5804_1981_0.375m-2193,01H51M8V1W4ER9Y8DYC64MN974
taranaki_sn8003_1982_0.75m-2193,01H51N55J6JWMZE0YVE87E2E11
taranaki_sn8008_1982_0.375m-2193,01H51NA8ES5D62V1V3DGPV8SK6
taranaki_sn8298_1984_0.375m-2193,01H51Q4A247E3SA7BBF0W2016Y
taranaki_sn8349_1984-1985_0.375m-2193,01H51R3BBFQTCA0J0DV2J0PK90
taranaki_sn8422_1984-1985_0.375m-2193,01H51RT76SRTCFF8MJ7NTK807M
taranaki_sn8502_1985_0.375m-2193,01H51SY2ACPF4Z37SRTCD4S439
taranaki_sn8771_1988_0.375m-2193,01H51WXBYADCT53HTD71H0EPP6
taranaki_snc25044_2001_0.75m-2193,01H5237RE6XW0AFQGRNJH7AXZQ
taranaki_snc30004_2002_0.75m-2193,01H52601GR5PNNPS24SAWB11RF
taranaki_snc8923_1988_0.375m-2193,01H52BEVJQ1D7KDRP8DP1T2XCW
tasman_2001-2002_1m-rgb,01GSP26K9G06Z9FE6YJJKACJVR
tasman_2003_1m-rgb,01GSP79NZBBYQKD8A7KC07NQZ0
tasman_2004-2005_1m-rgb,01GSP79P26NK3TQ2162P05VHWQ
tasman_2006-2007_1m-rgb,01GZ00D687Q20YN7WJ3WXES7Q7
tasman_2009-2010_0.5m-rgb,01GSP79HEDVYJDAEAHQXTN8QJ9
tasman_2012-2013_0.4m-rgb,01GYXCC702QNEK94P41NY76M6Y
tasman_2015-2016_0.3m-rgb,01GY95BKYGXHDX8SFE4HKJASTR
tasman_2016-2017_0.3m-rgb,01GY95BKYEWQWF2EDSSCHKRJBB
tasman_2017_0.075m-rgb,01GYCH6QEXWZ91WES95VE6QP87
tasman_2017_0.1m-rgb,01GYCH6QF6PMFYFBP8XG7W4QMZ
tasman_2018-2019_0.3m-rgb,01GYC8FJ1G99Z7NC9T7FDM0MN6
tasman_2020-2021_0.075m-rgb,01GSTSBXCGYHAMBFEF7YMQT735
tasman_2020_0.1m-rgb,01GSV7X6EYFNCA1EFV65A173GK
tasman_2020_0.3m-rgb,01GSS0XGATREXVT358EQMMBQG9
tasman_2022-2023_0.25m-rgb,01H44XCAVCYMTBQNC7JR3EBXSM
tasman_2022_0.3m-rgb,01GSXK5V60S950V5XMF912MAMQ
tasman_marlborough_nelson_sn25020_2000_0.75m-2193,01H512KFXCDZXXYJWZ82GPQ02A
tasman_sn8209_1983_0.8m-2193,01H51PHKPC6J7GDK7KY9BASC06
tasman_sn8531_1985-1986_0.375m-2193,01H51T0JQWMVA1V0N8V5T8H1Z9
tasman_sn8821_1991_0.6m-2193,01H51XFEQPNBKQ3CFMCKGS4D7T
tasman_snc25049_2000_0.75m-2193,01H524360GGXFFDHP8J3Z38GR8
tasman_snc30002_2002_0.75m-2193,01H525NXV1JTHM2QN32FF9N2E2
tasman_snc5676_1980-1981_0.64m-2193,01H528J128N5F2JF71RW74AWMM
tasman_snc8054_1982_0.25m-2193,01H528Q7RF98ZBBGV4AM406GYB
tasman_west-coast_sn8409_1984-1985_0.375m-2193,01H51REDT2DA7H51KW8NBMQC2S
tasman_west-coast_snc50452_2004-2005_0.64m-2193,01H5276D2NE2E7A5E72HEEDHS6
hamilton_2015_0.1m-rgb,01GYZRRDHPBZ4RRNQ6ERWGF3TE
hamilton_2016-2017_0.1m-rgb,01GY93MM6MNBHQYA2HAF7SH8B8
hamilton_2019_0.1m-rgb,01GYC6EZCJFAC811V801JD0W1H
hamilton_2020-2021_0.05m-rgb,01GSXQJ0AKG1KW287XBQBHS56Q
hamilton_2023_0.05m-rgb,01H6AGZ3P4FWSYXG1DSX3YFM30
otorohanga_2021_0.1m-rgb,01GSXHXA2GSXA3776ACSKTX39H
taupo_2019_0.1m-rgb,01H42PCTE2QYEPAEMHX62HG8S2
taupo_2021_0.15m-rgb,01GX7RTNKN2NAR4N6ZY9QNHGXH
taupo_2023_0.075m-rgb,01H0RQDBTB6Y7J55F2F907S3WP
thames-coromandel_2015_0.05m-rgb,01GYBMMTSXWCYB3CNMNTM9KRM5
waikato-district_2014_0.1m-rgb,01GSPGMYK1H9Z4940DSTRJ24GW
waikato_2012-2013_0.5m-rgb,01GSEEKW9ET8SM9866X0S974HP
waikato_2016-2019_0.3m-rgb,01GYCJ15VY5AYFM0QCX271QY70
.-waikato,01H279MR1RV9F822KHJ92EB76T
waikato_2021-2023_0.3m-rgb,01GQ0VG2S1B3SAK9ZDSR2SXMV4
waikato_2021_0.1m-rgb,01GSXN43SZX43G8CWVP7P9QAX0
waikato_auckland_sn9919_2000_0.75m-2193,01H5228W6Z5XVCDTZDHQBF2GHC
waikato_bay-of-plenty_sn12539_1999_0.75m-2193,01H4YJ2S8BBFH4S31F2X5J1YXC
waikato_bay-of-plenty_sn5944_1981-1982_0.375m-2193,01H51MC843MGXB55GX4Z5HWX68
waikato_bay-of-plenty_sn5945_1981-1984_0.4m-2193,01H51MFZ4GMMA3M7MNXHSG9VBK
waikato_bay-of-plenty_sn9445_1995-1997_0.75m-2193,01H51ZZ01GDXWSB26VXMKPDW5B
waikato_bay-of-plenty_snc12836_2004_0.625m-2193,01H522VG2QBPS8B8V0NA5JWA8F
waikato_bay-of-plenty_snc25060_2001_0.75m-2193,01H5254WH8DKJMXE2ED8RF3J3N
waikato_sn5164_1977-1979_0.375m-2193,01H5132TTP1JT2YANQK3CBZKNV
waikato_sn5479_1979_0.375m-2193,01H51JN3R3ZWHDAP40PSK3K0EJ
waikato_sn6656_1985-1987_0.6m-2193,01H51MRDRRSMKREZHEMXH66Y3B
waikato_sn8163_1983-1984_0.375m-2193,01H51NYVNEJ5MWCNCP2EPYR605
waikato_sn8166_1983_0.75m-2193,01H51P37D5ENHZF8XVA1ER4MHD
waikato_sn8297_1984_0.4m-2193,01H51Q40VVVWZCYJS9VW31DB59
waikato_sn8687_1986-1987_0.375m-2193,01H51WD8ZWGCN68QPA38ZZHT3J
waikato_sn9124_1990-1991_0.48m-2193,01H51YT508ESEASREGWX1TC69B
waikato_sn9361_1994-1995_0.75m-2193,01H51ZE310VGQ78ENGCCQY43XM
waikato_sn9401_1995_0.75m-2193,01H51ZRFEFSA3CQA01DGGZPWJA
waikato_sn9584_1996-1997_0.64m-2193,01H5215JF6B6DD128BZ7Q94MKQ
waikato_sn9615_1997_0.8m-2193,01H521Y8BCXNFXWSQHK8W4BHAN
waikato_sn9859_1999_0.625m-2193,01H52201A268JGJVTD8HAWZPCS
waikato_snc12837_2003_0.75m-2193,01H5237NGFHEYPDJNAZEAEH6HY
waikato_snc5876_1981_0.375m-2193,01H528MAFNKSV70MZ3PRM69A91
waikato_snc8697_1986_0.375m-2193,01H52AHZZNRP3A035CF0YJW1JH
waikato_snc9990_2001-2003_0.6m-2193,01H52BNNV4RPBNEF7DR9S6KRWN
waipa_2021_0.1m-rgb,01GSXJB0F04QD6HG93ABRCE2YG
carterton_2021_0.075m-rgb,01GSS0XG9JRGK9680QWD627MMG
hutt-city_2017_0.10m-rgb,01GYAZMW7Y8AGQT535440PDCEA
hutt-city_2021_0.075m-rgb,01GSTYQVQKGASVYA9FS9659V40
kapiti-coast_2017_0.10m-rgb,01GYDR7DQB37DVG2VKCSDD5FPG
kapiti-coast_2021_0.075m-rgb,01GSVGECSVTZB83TMR4N34E4D6
masterton_2021_0.075m-rgb,01GSV7WX2QMKX3HDBWQBVE1NGW
porirua_2016_0.075m-rgb,01GY9A7RQXSN60T9TCEX0CWC58
porirua_2020_0.1m-rgb,01GSRRK8Q1XCBTZSNEWWBFRZKX
south-wairarapa_2021_0.075m-rgb,01GSS0XG7JYWT271DWKAS7D56B
upper-hutt_2017_0.10m-rgb,01GY9F9JP4TPRPRGPF1HQ7Z40R
upper-hutt_2021_0.075m-rgb,01GSTYEK4PXCFGVN8HNAB1NWAH
wellington_2012-2013_0.1m-rgb,01GYXQ141Q0ZF2BX58YHGNWS3H
wellington_2012-2013_0.3m-rgb,01GYXX5FSMSHY406P3Q31A77SS
wellington_2016-2017_0.3m-rgb,01GYDR1PTX6272N8FCD6QVJNG1
wellington_2017_0.10m-rgb,01GYB46Y83WQYV36TYRPE4PH23
wellington_2021_0.075m-rgb,01GSS0XG6Y80P1399BCSHDZYH0
wellington_2021_0.3m-rgb,01GSV7J4CN981EKS3E5NXF694P
wellington_manawatu-whanganui_sn5139_1977_0.375m-2193,01H512ZY85JK88D62NR9KV117F
wellington_manawatu-whanganui_sn5309_1978-1981_0.64m-2193,01H513QGW5DMQJVX2S43H9C8BQ
wellington_manawatu-whanganui_sn8171_1983_0.375m-2193,01H51P5892HXZQFFAWFBN5852R
wellington_manawatu-whanganui_sn9382_1994-1995_0.75m-2193,01H51ZFXT462S4KQTJR18PXH2F
wellington_sn5497_1979-1980_0.4m-2193,01H51JN3QGPKHYG51T723KWZXD
wellington_sn8790_1987-1988_0.375m-2193,01H51XB629DGG0YSD22MXCC7V4
wellington_sn9448_1995-1997_0.75m-2193,01H520DYHZD75WK93F4J3KWHXY
wellington_snc25047_2000_0.75m-2193,01H523QA93DWAQJC3WZ6MT1DZE
wellington_snc25062_2000_0.75m-2193,01H525AK2BH2TAH13F3NX5QW2E
wellington_snc30010_2002_0.75m-2193,01H526S51T3VTYR0F2ECFCVMVD
west-coast_2009-2011_0.4m-rgb,01GYXW6KHTDZS0XY002KXVEAHK
west-coast_2015-2016_0.3m-rgb,01GY9A7RRWMVR1S4TJGB566231
west-coast_2016-2017_0.3m-rgb,01GYBMMTT6BMHY041J2WTN6KG9
west-coast_canterbury_sn8585_1986-1987_0.75m-2193,01H51VPKJZ894R9VRSM58CB7QZ
west-coast_otago_sn8321_1984-1985_0.375m-2193,01H51QTP9NPS9SG6GA6KT77KVJ
west-coast_otago_sn9065_1990_0.75m-2193,01H51YA8YTBT6G45D6QXEXFZY0
west-coast_sn5781_1980_0.375m-2193,01H51M3YY5SNPJDWBMTBDPCW5S
west-coast_sn5817_1980_0.375m-2193,01H51M53688RXNYHB5T71R3Z9E
west-coast_sn8312_1984-1985_0.375m-2193,01H51QG8J4NQBGT39X1M78ADB3
west-coast_sn8534_1985-1986_0.375m-2193,01H51T8X2D8ZMK56EDVG91EC73
west-coast_sn8721_1987_0.375m-2193,01H51WJEAT9ZVG3MVVRW9JENQ0
west-coast_sn9493_1996_0.75m-2193,01H520WJZ0P88TM3HDH7ANRXBR
west-coast_sn9641_1997_0.75m-2193,01H521M1QJ1KD900PQ2VMF05CV
west-coast_snc30003_2002_0.75m-2193,01H525QNK8Z7WZT8RPFT2PKTHF
